0.148557578,-112.6644296,67.57202348,-18.07015629,13.61635994,-2.240948347,8.523221152,0.60258122,4.567582514,-5.182844702,2.867487996,-10.82881629,1.114024501,-1.694526422,6.089130015,-2.957372234,0.347028099,-8.449478686,-2.073743186,-3.396075097,-0.118730848
0.140973308,-107.0609826,70.09812278,-0.76751937,29.50348067,9.563374378,13.9149032,-2.287382678,9.573474509,-6.091214824,9.27515204,-7.582769998,0.362955087,-3.717252502,1.904467493,-3.967296557,1.008701784,-3.106205739,1.460653915,-10.14309582,-1.433562643
0.091943987,-153.870801,91.762985,6.052251541,25.09552207,-1.298150709,10.33293027,-2.832614768,13.20347324,-6.317448399,0.771380106,-2.617886966,7.499123746,3.232279098,6.764137842,-0.315332221,-0.97805248,-5.312535309,-2.073507076,-2.928488584,0.821947781
0.136094757,-79.48993531,102.6141967,-44.13420806,29.19063095,2.986629429,0.672205766,-0.699099782,1.825612229,-6.342310164,1.825946645,-6.578068309,2.081966147,-5.456593733,3.410337361,-4.577470674,-0.958668702,-4.368430476,-0.49697494,-3.979473224,1.265104146
0.070446118,-109.7742275,101.7823521,6.558714071,32.06908292,16.71709908,14.92024712,4.063891825,6.993358493,2.616995685,4.109755278,0.470909418,4.986814553,-2.2806574,2.067761154,-0.355846226,5.40700171,0.218972533,2.688424686,-2.776004091,2.504351255
0.033931147,-183.2730299,133.5249921,29.58728088,42.04702595,10.5900111,19.83792415,1.095321763,5.123210637,0.610996655,1.912230756,-1.377564666,1.578144587,-3.45182053,-0.543127763,-1.409852338,-0.756465039,-2.940879856,2.367609956,-0.691994094,-0.660123449
0.067657925,-162.3455773,88.11043444,31.47167889,16.83819615,5.390737789,10.51694993,4.743127093,4.674241409,-1.423498563,7.1222432,-2.067969668,1.816198537,-2.23368508,1.268864978,-1.844774691,0.138318213,-3.927859195,3.925036815,1.683987607,6.572567638
0.072590238,-186.0104833,108.8903484,-0.505742886,23.14269419,15.1716899,7.324794509,-4.074530336,-0.922131167,-4.349955912,4.464242027,3.412651914,9.258764532,-1.565984752,-2.346403022,-4.115722922,-2.063205058,-6.531376716,-0.482537299,-1.451640104,-0.109216056
0.057424131,-181.5644478,99.34148359,47.70631892,27.39158073,18.21540651,21.79475885,-6.061472046,16.93659083,-9.245927327,13.95072736,-7.43485748,10.19798716,-7.667807551,1.899925057,-1.511055562,-5.409484629,-3.150656715,-4.545239432,0.978410832,-1.523655635
0.114921572,-156.5058279,82.44719729,-16.15464904,34.08112333,4.341385728,7.339176265,4.546905178,11.73297253,1.970166651,8.921915161,0.024959733,6.773999017,0.490328154,1.389216536,-3.127401882,-0.791692815,-4.514061556,1.721299815,-3.823293695,-3.372356521
0.094062053,-29.19099419,102.6474228,-18.46365679,16.56823382,-4.310169671,11.26040016,-2.530971212,0.293751745,-4.629747313,3.3390368,-4.132315362,-1.150548428,-1.42608779,0.276077539,-3.456473026,2.921696277,-4.539641817,4.769871639,2.395709257,6.791153385
0.066642071,-41.38429988,114.7134732,-2.403858812,25.3210119,6.686334434,8.076138538,-2.913782565,7.331806919,-5.269381441,2.688728131,-6.672460167,5.333206806,0.712070722,-2.355329151,-6.095968607,4.097948747,-8.505850564,-2.428269279,-5.837788427,3.752355601
0.172175428,-57.22018737,85.32405143,-58.38686239,39.39497276,6.470805656,-11.15149425,-30.30111879,-1.608225566,-8.267484362,3.41254869,-12.91735556,1.478735609,-10.88953146,-0.312071628,-8.234329182,0.825353878,-3.104478323,-2.538148251,-9.085654218,-0.21351357
0.182267437,-42.51405168,49.05324826,-13.56617304,27.46958602,0.19322758,-7.983924365,-26.32575259,-0.206467109,-1.416352383,1.551780795,-11.61157313,-1.832811518,-9.18656433,-1.599786947,-5.571879073,0.80052871,-2.647107845,1.068984624,-7.521016966,0.351483918
0.130828675,-64.55646951,82.7308858,-20.07447068,35.92501524,2.102741898,10.4889286,1.451338595,4.769713307,1.311218987,10.40049158,-4.142674458,6.170000993,-3.907982163,2.311531376,-2.80954006,3.539856006,-1.680927336,4.286519102,-2.989566347,3.752639594
0.086680738,-178.6009469,94.48260096,8.973999287,31.58963732,15.44975501,4.448454058,4.13087422,5.658346131,0.636802824,2.098098378,-7.691505833,6.171965868,-5.947930927,-1.413268251,-4.233673644,1.391715325,-3.291349146,0.569160883,-3.238794505,-1.792311469
0.073958453,-207.3847951,111.0605415,-11.18610312,25.32177264,5.643867226,-1.925948022,3.160776616,-5.678546214,1.436370592,0.812121497,-3.663351285,-2.081918465,-5.803520571,3.237906434,-2.108463546,5.202245268,0.314619042,1.208241862,-7.513287863,-0.932119161
0.119096462,-98.22240665,72.85197641,-18.45082225,34.61950687,-3.357754798,14.54310991,0.253478747,1.639947605,0.368749679,0.031733831,-7.004447908,-3.226876424,2.490188775,8.069346926,4.693637108,9.39082291,0.588928784,-6.046505309,-9.625750037,-4.609811517
0.13992283,-77.98087763,77.82072595,-2.844239657,36.80754217,-5.485648144,3.7738023,-4.965180277,1.389210352,-2.328953299,2.815804555,-0.87423658,1.367658756,-10.29363748,1.785279234,-3.988468462,2.822121099,-4.211933023,3.17661742,-1.033925813,0.777266195
0.125482727,-89.03340547,78.89534923,-5.044706352,32.58996372,-1.235636945,7.677144226,-6.428872023,0.520640511,-4.324373953,1.777196254,-1.434898964,7.446309487,-2.991417311,8.177609231,-0.412014678,3.094070421,-5.270760133,3.799577697,-4.382669445,-3.558345363
0.159708312,-148.3427585,67.44712533,-19.01423537,36.06682332,-1.624168091,14.20802424,-9.185258634,4.230998848,-5.986477913,1.031069265,-6.907462397,7.638050416,-6.08755001,0.236373934,-4.64733515,-0.009764195,-4.729919154,1.902995584,-5.994822232,-1.893900782
0.187037071,-94.60206514,59.74411631,-20.24030127,34.15462955,-3.454100821,13.22409006,-11.66029227,5.210675151,-8.138715745,2.89449395,-6.944277174,4.132681635,-8.018749487,5.474346161,-2.733244413,3.484549856,-8.470744478,-2.158647875,-9.91077226,-5.942039191
0.115977422,-34.20180835,102.5993214,-34.65772047,20.98165978,14.79685633,9.576163016,-5.338853109,17.13410476,0.034293382,6.789936088,3.178950088,8.774598568,3.934383804,8.23371409,6.812585575,10.18076458,-2.046350766,6.353998093,0.945932807,4.945423699
0.064721223,-354.8980513,103.8632903,41.57486595,25.13491232,-0.908005898,15.18626348,7.819164374,1.587765127,-11.08868267,-5.430630319,-7.347098641,-2.371812961,2.253661036,6.506525988,15.05295425,16.30916941,10.19736354,19.32967839,3.410282091,-5.885089064
0.061737759,-188.0867433,146.8968258,38.70535786,21.10573259,-7.48285164,0.333992783,-4.394109958,5.116117033,-1.085992595,0.395351982,-7.074506486,8.81443441,-5.203919263,3.447024812,-4.29608082,5.582754802,1.967153444,4.185050101,-3.881124798,-3.731813438
